product_id;product_name;product_description;product_isbn;product_quantity;product_retail_price;product_price;product_image_small;product_image_medium;product_image_large;product_main_category;product_sub_category_1;product_sub_category_2;product_other_category;product_condition;product_color_choices;product_size_choices;product_other_choices;product_weight;product_length;product_width;product_height;related_products
24;Canned Food: Turkili White Kidney Beans in Sauce (Konserve: Turkili Kurufasulye Pilaki);Turkili brings this tasty White Kidney Beans in Sauce. All Organic Ready Meal. (Turkili'den Agziniza Laik Kurufasulye Plaki. Tumuyle Dogal Hazir Yemek)<p>Ingredients (Icindekiler): White Kidney beans, Sunflower Oil, Potato, Tomato Paste, Onion, Carrot, Salt, Garlic, All Spice, Water. (Kuru fasulye, Aycicek yagi, Patates, Domates Salcasi, Sogan, Havuc, Tuz, Sarimsak, Yenibahar, Su.)<p>Nutition Facts Per serving (Besin Ö&#287~eleri):<p>Calories (Kaloriler):190 g. <p>Calories from Fat(Yag'dan Kalori):70 g. <p>Total Fat (Toplam Yag): 8 g.<p>Saturated Fat: 1 g.<p>Cholesterol (Kolesterol): 0 mg.<p>Sodium (Sodyum): 450 mg.<p>Total Carbohydrate (Toplam Karbohidrat): 22 g.<p>Dietery Fiber (Diet Lifi): 0 g.<p>Sugars (Sekerler): 2 g. <p>Protein (Protein): 7 g. <p>Vitamin A: 20% <p>Vitamin C: 4% <p>Calcium (Kalsiyum): 6% <p>Iron (Demir): 15% <p>Weight (Agirlik): 15 oz.(425 grams);At-00021;50;2.59;2.39;images/product/Turkili Kurufasulye Plaki -T.jpg;images/product/Turkili Kurufasulye Plaki -Q.jpg;images/product/Turkili Kurufasulye Plaki -Z.jpg;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;25,29,27;
25;Canned Food: Turkili Red Beans in Sauce (Konserve: Turkili Barbunya Pilaki);Impressive Turkish Style Red Beans in Sauce from Turkili with vegetable oils. Ready Meal. (Turkilinden bitkisel yagli etkileyici bir Barbunya Pilaki. Hazir Yemek.)<p>Ingredients (Icindekiler): Red Beans, Water, Sunflower Oil, Potato, Tomato Paste, Onion, Carrot, Salt, Garlic, Spices. (Barbunya Fasulyesi, Su, Aycicek Yagim patates, Domates Salcasi, Sogan, Havuc, Tuz, Sarimsak, Yeni Bahar)<p>Nutrition Facts per Serving (Besin Ö&#287~eleri):<p>Calories (Enerji): 133.92 kcal.<p>Total Fat (Toplam Yag): 3.57 g.<p>Saturated Fat (Doymus Yag): 0 g.<p>Cholesterol (Kolesterol): 0 mg.<p>Sodium (Sodium): 551.78 mg.<p>Total Carbohydrates (Toplam Karbohidratlar): 18.75 g.<p>Dietary Fiber (Lif): 4.46 g.<p>Sugar (Seker): 1.78 g.<p>Protein (Protein): 6.25 g.<p>Weight (Agirlik): 15 oz. (425 grams);At-00021;50;2.59;2.49;images/product/Turkili Barbunya Pilaki -T.jpg;images/product/Turkili Barbunya Pilaki -Q.jpg;images/product/Turkili Barbunya Pilaki -Z.jpg;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;29,24,27;
26;Canned Food: Turkili Eggplants with Oil and Onions (Konserve: Turkili Imam Bayildi);Splendid Turkish style Eggplants with Vegetable Oil and Onions from Turkili. Ready Meal. (Konserve: Turkilinden mukemmel bir Imam Bayildi. Hazir Yemek.)<p>Ingredients (Icindekiler): Eggplants, Water, Onions, Tomato, Sunflower Oil, Green peppers, Tomato Paste, Salt, All Spice, Garlic, Sugar. (Patlican, Su, Sogan, Domates, Aycicek Yagi, Yesil Biber, Domates Salcalsi, Tuz, Yeni Bahar, Sarimsak, Seker)<p>Nutrition Facts per Serving (Besin Ö&#287~eleri):<p>Calories (Enerji): 105.88 kcal.<p>Total Fat (Toplam Yag): 10.58 g.<p>Saturated Fat (Doymus Yag): 1.17 g.<p>Cholesterol (Kolesterol): 0 mg.<p>Sodium (Sodyum): 400 mg.<p>Total Carbohydrate (Toplam Karbohidrat): 4.7 g.<p>Dietary Fiber (Lif): 1.17 g.<p>Sugar (Seker): 2.35 g.<p>Protein (Protein): 1.37 g.<p>Weight (Agirlik): 14.1 oz (400 grams)<p><p><img src="http://www.tasteofturkey.com/AtkinsS.gif" width="101"height="64" alt="AtkinsS.gif"></p></body></html>;At-00026;50;2.59;2.39;images/product/Turkili Imam Bayildi -T.jpg;images/product/Turkili Imam Bayildi -Q.jpg;images/product/Turkili Imam Bayildi -Z.jpg;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;31,23,28;
27;Canned Food: Turkili Green Beans in Oil (Konserve: Turkili Taze Fasulye);Terrific Green Beans in vegetable oil. Ready Meal. (Konserve: Bitkisel Sivili Taze Fasulye. Hazir Yemek)<p>Ingredients (Icindekiler): Green Beans, Water, Onion, Tomato, Sunflower Oil, Tomato Paste, Salt, Allspice, Seker. (Taze fasulye, Su, Sogan, Domates, Aycicek Yagi, Domates Salcasi, Tuz, Yeni Bahar, Seker)<p>Nutrition Facts per Serving (Besin Ö&#287~eleri):<p>Calories (Enerji): 82.35 kcal.<p>Total Fat (Toplam Yag): 7.05 g.<p>Saturated Fat (Doymus Yag): 1.17 g.<p>Cholesterol (Kollesterol): 0 mg.<p>Sodium (Sodyum): 400 mg.<p>Total Carbohydrate (Toplam Karbohidrat): 5.88 g.<p>Dietary Fiber (Lifi): 2.35 g.<p>Sugar (Seker): 2.35 g.<p>Protein (Protein): 1.17 g.<p>Weight (Agirlik): 14.1 oz. (400 grams)<p><p><img src="http://www.tasteofturkey.com/AtkinsS.gif" width="101"height="64" alt="AtkinsS.gif"></p></body></html>;At-00027;50;2.59;2.39;images/product/Turklili Taze Fasulye -T.jpg;images/product/Turklili Taze Fasulye -Q.jpg;images/product/Turklili Taze Fasulye -Z.jpg;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;24,30,14;
28;Canned Food: Turkili Stuffed Eggplants (Konserve: Turkili Patlican Dolmasi);Fine Stuffed Eggplants from Turkili. Ready Meal.(Tukili'den guzel bir Patlican Dolma. Hazir Yemek.)<p>Ingredients (Icindekiler): Onion, Eggplant, Rice, Sunflower Oil, Tomato, Salt, Mitn, Currants, Pinenut, All Spice, Water. (Sogan, Patlican, Pirinc, Aycicek Yagi, Domates, Tuz, Nane, Kusuzumu, Cam Fistigi, Yeni Bahar, Su)<p>Nutrition Facts per Serving (Besin Ö&#287~eleri):<p>Calories (Enerji): 100 kcal.<p>Calories from Fat (Yagdan Enerji): 50<p>Total Fat (Toplam Yag): 6 g.<p>Saturated Fat (Doymus Yag): 1 g.<p>Cholesterol (Kolesterol): 0<p>Sodium (Sodyum): 330 mg.<p>Dietary Fiber (Lif): 1 g.<p>Sugar (Seker): 2 g.<p>Protein (Protein): 1 g.<p>Weight (Agirlik): 14 oz. (400 grams);At-00028;52;2.59;2.39;images/product/Turkili Patlican Dolmasi-T.gif;images/product/Turkili Patlican Dolmasi-Q.gif;images/product/Turkili Patlican Dolmasi-Q.gif;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;31,26,25;
29;Canned Food: Tukas Giant Beans in Tomato Sauce (Konserve: Atom Fasulye Pilaki);One of the considerable cold dishes of  Rich Turkish Cuisine from Tukas: Turkish Style Giant Beans in Tomato Sauce. Ready Meal. (Tamek'den Zengin Turk mutfagindan guzel bir ornek: Atom Fasulye Plaki. Hazir Yemek.)<p>Weight (Agirlik): 14.1 oz. (400 grams);At-00029;0;2.99;2.89;images/product/Tukas Atom Fasulye-T.gif;images/product/Tukas Atom Fasulye-Q.gif;images/product/Tukas Atom Fasulye-Q.gif;;;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;27,25,24;
30;Canned Food: Turkili Mixed Vegetable Stew in Oil (Konserve: Turkili Turlu);No preservatives added. Ready Meal.(Hicbir katki maddesi yoktur. Hazir yemek.)<p>Ingredients (Icindekiler) Green Beans, Eggplants, Water, Zucchinis, Tomato, Onion, Ocras, Sunflower Oil, Green Pepper, Tomato Paste, Salt, Allspice, Sugar. (Taze Fasylye, Patlican, Su, Kabak, Domates, Sogan, Bmaya, Aycicek Yagi, Yesil Biber, Domates Salcasi, Tuz, yeni Bahar, Seker)<p>Nutrition Facts per serving (Besin Ö&#287~eleri):<p>Calories (Enerji): 53.57 kcal.<p>Total Fat (Toplam Yag): 3.57 g.<p>Saturated Fat (Doymus Yag): 0 g.<p>Cholesterol (Kollesterol): 0 mg.<p>Sodium (Sodyum): 428.57 mg.<p>Total Carbohydrate (Toplam Carbohidrat): 5.35 g.<p>Dietary Fiber (Lifi): 1.78 g.<p>Seker (Sugar): 3.57 g.<p>Protein (Protein): 0.89 g.<p>Weight (Agirlik): 14.1 oz. (400 grams.);At-00029;50;2.59;2.39;images/product/Turkili Turlu -T.jpg;images/product/Turkili Turlu -Q.jpg;images/product/Turkili Turlu -Q.jpg;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;29,27,150;
31;Canned Food: Baktat Fried Eggplants in Tomato Sauce (Konserve: Patlican Kizartmasi);Fine Fried Eggplants in a Tomato Sauce from Baktat.  Ready Meal. (Baktat'dan Nefis Domates Soslu Patlican Kizartmasi. Hazir Yemek.)<p>Kosher Product<p>Weight (Agirlik): 14.5 oz. (425 grams)<p><p><img src="http://www.tasteofturkey.com/AtkinsS.gif" width="101"height="64" alt="AtkinsS.gif"></p></body></html>;At-00030;50;2.59;1.99;images/product/Baktat Patlican Kizartmasi-T.jpg;images/product/Baktat Patlican Kizartmasi-Q.jpg;images/product/Baktat Patlican Kizartmasi-Z.jpg;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;26,28,23;
32;Canned Food: Baktat Stuffed Vine Leaves (Konserve: Baktat Yaprak Dolma/Sarma);Outstanding Stuffed Vine Leaves from Baktat. Ready Meal.(Baktat'dan mukemmel bir Yaprak Dolma / Sarma. Hazir Yemek.)<p>Ingredients (Icindekiler): Vine Leaves, Rice, Onions, Sunflower Oil, Spices, Water, Salt, Sugar, Acidulatn Citric Acid. (Asma Yapragi, Pirinc, Sogan, Aycicek Yagi, Baharatlar, Su, Tuz, Seker, Asitligi Duzenleyici Sitrik Asit.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 122 kcal<p>Protein (Portein): 3.3 g<p>Charbohydrates (Karbohidratlar): 26 g.<p>Total Fat (Toplam Yag): 0.5 g.<p>Kosher Product<p>Weight (Agirlik): 14.5 oz. (425 grams);At-00032;50;2.59;2.19;images/product/Baktat Yaprak Sarma-T.jpg;images/product/Baktat Yaprak Sarma-Q.jpg;images/product/Baktat Yaprak Sarma-Z.jpg;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;14,21,31;
33;Canned Food: Baktat  Stuffed Cabbage (Konserve: Baktat Lahana Dolmasi / Sarmasi);Excellent Stuffed Cabbage from Baktat. Ready Meal.(Baktat'dan Enfes Lahana Dolmasi / Sarmasi. Hazir Yemek.)<p>Ingredients (Icindekiler):  White Cabbage, Rice, Onions, Spices, Sunflower Oil, Water, Salt, Acidulant Citric Acid. (Lahana, Pirinc, Sogan, Baharatlar, Aycicek Yagi, Su, Tuz, Asitligi Duzenleyici Sitrik Asit.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 127 kcal.<p>Protein (Protein): 3.0 g.<p>Carbohydrates (Karbohidratlar): 28 g.<p>Total Fat (Toplam Yag): 0.3 g.<p>Weight (Agirlik): 14.5 oz. (425 grams);At-00033;50;2.59;1.99;images/product/Baktat Lahana Dolmasi-T.jpg;images/product/Baktat Lahana Dolmasi-Q.jpg;images/product/Baktat Lahana Dolmasi-Z.jpg;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;22,32,169;
34;Canned Food: Baktat Okras in Tomato Sauce (Konserve: Baktat Domates Soslu Bamya Yemegi);Tasty Okras in a Tomatao Sauce - Ready Meal. (Nefis Domates Soslu Bamya Yemegi -  Hazir Yemek)<p>Ingredients (Icindekiler): Ocras, water, onions, tomato paste, sunflower oil, spices, salt, sugar, garlic, acidulant citric acid. (Bamya, Su, Sogan, Domates Salcasi, Aycicek Yagi, Baharatlar, Tuz, Seker, Sarimsak, Asitligi Duzenleyici Sitrik Asit)<p>Nutrition facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 45 kcal.<p>Protein (Protein): 190 g.<p>Carbohydrates (Karbonhidratlar): 8.5 g.<p>Total Fat (Tomplam Yag): 0.3 g.<p>Weight (Agirlik): 12 oz. (350 grams)<p><p><img src="http://www.tasteofturkey.com/AtkinsS.gif" width="101"height="64" alt="AtkinsS.gif"></p></body></html>;At-00034;50;2.59;1.99;images/product/Baktat Domates Soslu Bamya-T.jpg;images/product/Baktat Domates Soslu Bamya-Q.jpg;images/product/Baktat Domates Soslu Bamya-Z.jpg;Canned Foods (Konserve Yemekler);;;Express Checkout (Hizli Alisveris),Express-Canned Foods (Konserve Yemekler),By Product Category (Urun Tipine Gore);New;;;;6.00;0;0;0;31,30,33;
35;Oils: Aytac Olive Oil - 1lt. (Sivi Yaglar: Aytac Zeytin Yagi - 1lt.);Weigth (Agirlik): 33.8 fl. oz. (1 lt.);At-00035;0;11.99;8.99;images/product/Aytac Zeytin Yagi -T.jpg;images/product/Aytac Zeytin Yagi -Q.jpg;images/product/Aytac Zeytin Yagi -Z.jpg;;;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Oils (Sivi Yaglar);New;;;;8.00;0;0;0;41,36,39;
36;Oils: Baktat Sunflower Oil-1 lt. (Sivi Yaglar: Baktat Aycicek Yagi-1 lt.);Ingredients (Icindekiler): Sunflower Oil.<p>Weight (Agirlik):  33.8 fl. oz.(1 lt.);At-00036;50;3.99;3.69;images/product/Baktat Aycicek Yagi -T.jpg;images/product/Baktat Aycicek Yagi -Q.jpg;images/product/Baktat Aycicek Yagi -Z.jpg;Oils (Sivi Yaglar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Oils (Sivi Yaglar);New;;;;7.00;0;0;0;37,35,38;
37;Oils: Altinyag 100% Refined Sunflower Oil - 3lt. (Sivi Yaglar: 100% Rafine Yemeklik Aycicek Yagi -;Weight (Agirlik): 101 fl. oz. (3 lt.);At-00037;0;6.99;6.89;images/product/Altinyag Aycicek Yagi -T.jpg;images/product/Altinyag Aycicek Yagi -Q.jpg;images/product/Altinyag Aycicek Yagi -Z.jpg;;;;Express Checkout (Hizli Alisveris),,Express-Oils (Sivi Yaglar),By Product Category (Urun Tipine Gore);New;;;;8.00;0;0;0;35,36,41;
38;Oils: Marmarabirlik Natural Olive Oil-750ml. (Sivi Yaglar: Marmarabirlik Naturel Sizma Zeytinyagi-7;Weight (Agirlik): 25.3 fl. oz. (750 ml.);At-00038;50;12.99;9.99;images/product/Marmarabirlik Zeytin Yagi 750 -T.jpg;images/product/Marmarabirlik Zeytin Yagi 750 -Q.jpg;images/product/Marmarabirlik Zeytin Yagi 750 -Z.jpg;Oils (Sivi Yaglar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Oils (Sivi Yaglar);New;;;;7.00;0;0;0;41,35,36;
39;Oils: Marmarabirlik Riviera Olive Oil - 2lt. (Sivi Yaglar: Marmarabirlik Riviera Zeytin Yagi- 2lt.);Ingredients (Icindekiler): Pure Olive Oil<p>Weight (Agirlik): 67.6 fl. oz. (2 lt.);At-00039;50;14.99;14.79;images/product/Marmarabirlik Riviera Zeytinyagi- 2 litre -T.jpg;images/product/Marmarabirlik Riviera Zeytinyagi- 2 litre -Q.jpg;images/product/Marmarabirlik Riviera Zeytinyagi- 2 litre -Z.jpg;Oils (Sivi Yaglar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Oils (Sivi Yaglar);New;;;;19.00;0;0;0;41,38,37;
40;Coffee: Mehmet Efendi Turkish Coffee - 17.64 oz. (Kahve:  Mehmet Efendi Kahve - 500 gr.);Excellent Turkish Ground Coffee from Mehmet Efendi (Mehmet Efendi'den mukemmel bir kahve)<p>The Recipe for Turkish Coffee: Turkish Coffe traditionally prepared in a small long handled pot (Cezve).  For medium-sweet cofee, add one small spoonful of sugar per cup.  Place Cezve on a low heat with one heaped T-Spoon Turkish Cofee per cupfull of water and sugar to taste. Heat slowly, stirring gently until the sugar dissolves. When the coffee begins to froth up, remove fom the heat, pour a little of the froth into each cup and return to the heat.  Let the coffee rise one more- without letting it come to boil- and serve.  Enjoy.<p>Turkish coffee is made of finely pulverized roasted coffee beans. Roasting degree and duration differ according to taste. Coffee is sold either green, or roasted beans or in pulverized form in small shops called " Kuru Yemisçi " which means a person who sells all kinds of nuts, dried fruits, candy bars, bon-bons, coffee varieties, alcoholic drinks and miscellaneous. In old houses a brass-made hand manupulated coffee mill would be used to pulverize coffee beans. An electrical coffee mill is used instead of brass-coffee mill at present time in many households. Turkish coffee is prepared in 4 ways. <p>"Az Sekerli" means coffee has little sugar about 1/2 teaspoon.<p> "Orta Sekerli" means coffee has standart amount of sugar 1 teaspoon. <p>"Çok Sekerli" means coffee has more sugar than enough which is 1 1/2 teaspoons. <p>"Sade Kahve" means black coffee, without sugar. <p>Turkish coffee is served in demitasses made of porcelain. They come in different sizes.However an average demitasse is equal to 1/4 cup in volume. Coffee is served for guest with bon-bon, candy bar or with " Lokum " (Turkish Delight) or with chocolate bars. It is served usually during midday or following a lunch or dinner. There is an old saying about coffee which goes like this. " Bir kahve fincanin kirk yil hatiri vardir " meaning that if one has offered a demitasse of coffee he is obliged for forty years to the one who offered the coffee. It means that the person who offers the coffee is to be respected, honoured, and remembered for a long time for the sake of his coffee offering.<p>(Kahve Recetesi: Icme suyunu fincanla olcerek cezveye koyunuz.  Her fincan icin iki kucuk kasigi kahve, arzunuza gore seker ilave ediniz (orta icin iki kasik).  Kisik ateste kahve ve sekeri iyice karistiriniz.  Bir sure sonra kabaran kopugu fincanlara pay ediniz.  Kalan kahveyi bir tasim daha pisiriniz ve fincanlara bosaltiniz. Afiyet olsun.)<p>Weight: 17.5 oz. (500 grams);At-00040;50;9.69;8.99;images/product/Mehmet Efendi Turkish Coffee Buyuk-T.jpg;images/product/Mehmet Efendi Turkish Coffee -Q.jpg;images/product/Mehmet Efendi Turkish Coffee -Q.jpg;Turkish Coffee (Turk Kahvesi);;;Express Checkout (Hizli Alisveris),Express-Turkish & Other Coffees (Turk ve Diger Kahveler),By Product Category (Urun Tipine Gore);New;;;;10.00;0;0;0;420,140,423;
41;Oils: Taris Riviera Olive Oil-34 fl. oz.(Sivi Yaglar: Taris Riviera Zeytin Yagi-1lt.);Weight (Agirlik): 33.8 fl. oz. (1000 ml.);At-00041;0;9.99;8.99;images/product/Taris Zeytin Yagi - 1000 -T.jpg;images/product/Taris Zeytin Yagi - 1000 -Q.jpg;images/product/Taris Zeytin Yagi - 1000 -Z.jpg;Oils (Sivi Yaglar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Oils (Sivi Yaglar);New;;;;10.00;0;0;0;35,36,39;
42;Pastas: Filiz Spaghetti-17.5oz. (Makarnalar: Filiz Spagetti-500gr.);Cooking Time (Pisirme Suresi): 8-10 minutes. (8-10 dakika.)<p>Cooking Directions (Pisirme Onerisi): Boil Water at least 5 times the quantity of pasta you are about to cook.  Add 1 table spoon of salt into water. Add your pasta into the boiling water, stir from time to time while being boiled. After straining the boiled pasta, add your souce and serve it hot. Enjoy. (Makarnanin 5 kati kadar suyu bir tencerede kaynatiniz. Daha sonra 1 corba kasigi tuz katiniz ve Makarnanizi kaynayan suya ilave ediniz.  Haslanmis Makarnanizi suzdukten sonra sosunuz koyup sicak servis ediniz.  Afiyet Olsun.)<p>Ingredients (Icindekiler): Drum Wheat Semolina. (Drum Bugday Irmigi.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 362 kcal.<p>Protein (Protein): 11 g.<p>Carbohydrates (Karbonhidrat): 75 g.<p>Fat (Yag): 1.5 g.<p>Weight (Agirlik): 17.5 oz. (500 grams);At-00043;50;1.29;0.99;images/product/Filiz Spagetti -T.jpg;images/product/Filiz Spagetti -Q.jpg;images/product/Filiz Spagetti -Q.jpg;Pastas (Makarnalar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Pastas (Makarnalar);New;;;;5.00;0;0;0;151,118,70;
43;Pastas: Filiz Penne Rigate-16 oz. (Makarnalar: Filiz Kalem-454 gr.);Cooking Time (Pisirme Suresi): 8-10 minutes. (8-10 minutes.)<p>Cooking Directions (Pisirme Onerisi): Boil Water at least 10 times the quantity of pasta you are about to cook. Add 1 table spoon of salt into water. Add your pasta into the boiling water, stir from time to time while being boiled. After straining the boiled pasta, add your souce and serve it hot. Enjoy. (Makarnanin 10 kati kadar suyu bir tencerede kaynatiniz. Daha sonra 1 corba kasigi tuz katiniz ve Makarnanizi kaynayan suya ilave ediniz. Haslanmis Makarnanizi suzdukten sonra sosunuz koyup sicak servis ediniz. Afiyet Olsun.) <p>Ingredients (Icindekiler): Semolina, Niacin, Iron - Ferrous Sulfate, Thiamin Mononitrate, Riboflavin, Folic Acid. (Irmik, Niacin, Demir - Demir Sufat, Thiamin Mononitrat, Riboflavin, Folic Asit.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 210 kcal. <p>Protein (Protein): 6 g. <p>Total Fat (Toplam Yag): 1 g.<p>Saturated Fat (Doymus Yag): 0 g.<p> Carbohydrates (Karbonhidrat): 43 g. <p>Dietary Fiber (Lifi): 2 g.<p>Sugars (Sekerler): 2 g.<p>Weight (Agirlik): 16 oz. (454 grams) ;At-00044;50;1.19;0.99;images/product/Filiz Kalem Makarna -T.jpg;images/product/Filiz Kalem Makarna -Q.jpg;images/product/Filiz Kalem Makarna -Q.jpg;Pastas (Makarnalar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Pastas (Makarnalar);New;;;;5.00;0;0;0;45,44,458;
44;Pastas: Filiz Ziti-16oz. (Makarnalar: Filiz Boru-454gr.);Cooking Time (Pisirme Suresi): 7-9 minutes. (7-10 dakika.)<p>Cooking Directions (Pisirme Onerisi): Boil Water at least 10 times the quantity of pasta you are about to cook. Add 1 table spoon of salt into water. Add your pasta into the boiling water, stir from time to time while being boiled. After straining the boiled pasta, add your souce and serve it hot. Enjoy. (Makarnanin 10 kati kadar suyu bir tencerede kaynatiniz. Daha sonra 1 corba kasigi tuz katiniz ve Makarnanizi kaynayan suya ilave ediniz. Haslanmis Makarnanizi suzdukten sonra sosunuz koyup sicak servis ediniz. Afiyet Olsun.) <p>Ingredients (Icindekiler): Semolina, Niacin, Iron - Ferrous Sulfate, Thiamin Mononitrate, Riboflavin, Folic Acid. (Irmik, Niacin, Demir - Demir Sufat, Thiamin Mononitrat, Riboflavin, Folic Asit.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 210 kcal. <p>Protein (Protein): 6 g. <p>Total Fat (Toplam Ya&#287~): 1 g. <p>Saturated Fat (Doymus Ya&#287~): 0 g. <p>Carbohydrates (Karbonhidrat): 43 g. <p>Dietary Fiber (Lifi): 2 g. <p>Sugars (Sekerler): 2 g. <p>Weight (Agirlik): 16 oz. (454 grams) ;At-00045;50;1.29;0.99;images/product/Filiz Boru Makarna -T.jpg;images/product/Filiz Boru Makarna -Q.jpg;images/product/Filiz Boru Makarna -Q.jpg;Pastas (Makarnalar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Pastas (Makarnalar);New;;;;5.00;0;0;0;118,43,119;
45;Pastas: Filiz Rotini-16oz. (Makarnalar: Filiz Burgu-454gr.);Cooking Time (Pisirme Suresi): 9-11 minutes. (9-11 dakkika.)<p>Cooking Directions (Pisirme Onerisi): Boil Water at least 10 times the quantity of pasta you are about to cook. Add 1 table spoon of salt into water. Add your pasta into the boiling water, stir from time to time while being boiled. After straining the boiled pasta, add your souce and serve it hot. Enjoy. (Makarnanin 10 kati kadar suyu bir tencerede kaynatiniz. Daha sonra 1 corba kasigi tuz katiniz ve Makarnanizi kaynayan suya ilave ediniz. Haslanmis Makarnanizi suzdukten sonra sosunuz koyup sicak servis ediniz. Afiyet Olsun.) <p>Ingredients (Icindekiler): Semolina, Niacin, Iron - Ferrous Sulfate, Thiamin Mononitrate, Riboflavin, Folic Acid. (Irmik, Niacin, Demir - Demir Sufat, Thiamin Mononitrat, Riboflavin, Folic Asit.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 210 kcal. <p>Protein (Protein): 6 g. <p>Total Fat (Toplam Yag): 1 g. <p>Saturated Fat (Doymus Yag): 0 g. <p>Carbohydrates (Karbonhidrat): 43 g. <p>Dietary Fiber (Lifi): 2 g. <p>Sugars (Sekerler): 2 g. <p>Weight (Agirlik): 16 oz. (454 grams) ;At-00046;50;1.29;0.99;images/product/Filiz Burgu Makarna -T.jpg;images/product/Filiz Burgu Makarna -Q.jpg;images/product/Filiz Burgu Makarna -Q.jpg;Pastas (Makarnalar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Pastas (Makarnalar);New;;;;5.00;0;0;0;43,42,119;
46;Beverages: Alasehir Sari Kiz Natural Mineral Water (Mesrubatlar: Alasehir Sari Kiz Tabii Maden Soda;Natural Mineral Water from the Clear Waterfalls of Alasehir, Turkey. (Alasehir'in Berrak Sularindan Dogal Maden Suyu)<p>Nutrition Facts per serving (Besin &#336~&#287~eleri):<p>Colories (Enerji): 0 kcal.<p>Total Fat (Toplam Yag): 0 g.<p>Sadium (Sodyum): 30 mg.<p>Total Carbohydrate (Toplam Korbonhidrat): 0 g.<p>Protein (Protein): 0 g.<p>Calcium (Kalsiyum): 0<p>Not a significant source of calories from fat, saturated fat, cholesterol, diatery fiber, sugar, Vitamin A, Vitamin C or Iron. (Onemli derecede yagdan enerji, kolesterol, diet lifi, seker, Vitamin A, Viramin C veya Demir icermez.)<p>Weight(Agirlik): 8 fl oz. (250 ml.);At-00047;50;0.99;0.89;images/product/Alasehir Sari Kiz-T.jpg;images/product/Alasehir Sari Kiz-Q.jpg;images/product/Alasehir Sari Kiz-Z.jpg;Beverages (Mesrubatlar);;;Express Checkout (Hizli Alisveris),Cold (Soguk),Express-Beverages (Mesrubatlar),By Product Category (Urun Tipine Gore);New;;;;7.00;0;0;0;181,49,376;
